time,roll,pitch,yaw,roll_mod,pitch_mod,yaw_mod
1572379266.25,2.40625,-0.296875,75.71875,2.4062499999999996,-0.29687499999999994,75.71874999999999
1572379266.27,2.40625,-0.296875,75.71875,2.4062499999999996,-0.29687499999999994,75.71874999999999
1572379266.29,2.390625,-0.296875,75.78125,2.3906250000000004,-0.2968750000000001,75.78125000000001
1572379266.31,2.375,-0.28125,75.8125,2.375,-0.2812500000000001,75.81249999999999
1572379266.33,2.375,-0.28125,75.8125,2.375,-0.2812500000000001,75.81249999999999
1572379266.35,2.375,-0.28125,75.8125,2.375,-0.2812500000000001,75.81249999999999
1572379266.37,2.375,-0.28125,75.875,2.3750000000000004,-0.2812499999999998,75.87499999999999
1572379266.39,2.375,-0.28125,75.875,2.3750000000000004,-0.2812499999999998,75.87499999999999
1572379266.44,2.375,-0.28125,75.890625,2.3750000000000004,-0.2812499999999998,75.890625
1572379266.44,2.375,-0.28125,75.890625,2.3750000000000004,-0.2812499999999998,75.890625
1572379266.45,2.375,-0.28125,75.890625,2.3750000000000004,-0.2812499999999998,75.890625
1572379266.47,2.375,-0.28125,75.921875,2.375,-0.28124999999999967,75.921875
1572379266.49,2.375,-0.28125,75.921875,2.375,-0.28124999999999967,75.921875
1572379266.51,2.375,-0.28125,75.921875,2.375,-0.28124999999999967,75.921875
1572379266.53,2.375,-0.28125,75.921875,2.375,-0.28124999999999967,75.921875
1572379266.55,2.375,-0.28125,75.921875,2.375,-0.28124999999999967,75.921875
1572379266.57,2.375,-0.28125,75.921875,2.375,-0.28124999999999967,75.921875
1572379266.59,2.359375,-0.28125,76.03125,2.359375,-0.2812499999999998,76.03125000000001
1572379266.61,2.359375,-0.265625,76.046875,2.359375000000001,-0.26562499999999983,76.046875
1572379266.63,2.359375,-0.265625,76.046875,2.359375000000001,-0.26562499999999983,76.046875
1572379266.65,2.359375,-0.265625,76.0625,2.359375,-0.26562499999999983,76.0625
1572379266.71,2.359375,-0.265625,76.21875,2.359375,-0.2656250000000002,76.21875000000001
1572379266.71,2.359375,-0.265625,76.125,2.359375,-0.26562499999999983,76.12500000000001
1572379266.71,2.359375,-0.265625,76.125,2.359375,-0.26562499999999983,76.12500000000001
1572379266.76,2.359375,-0.25,76.265625,2.3593750000000004,-0.2500000000000001,76.26562500000003
1572379266.76,2.359375,-0.25,76.234375,2.3593750000000004,-0.2500000000000001,76.23437500000001
1572379266.77,2.359375,-0.25,76.265625,2.3593750000000004,-0.2500000000000001,76.26562500000003
1572379266.79,2.359375,-0.25,76.265625,2.3593750000000004,-0.2500000000000001,76.26562500000003
1572379266.82,2.359375,-0.25,76.296875,2.359375000000001,-0.25000000000000006,76.29687500000001
1572379266.83,2.359375,-0.25,76.296875,2.359375000000001,-0.25000000000000006,76.29687500000001
1572379266.85,2.359375,-0.25,76.296875,2.359375000000001,-0.25000000000000006,76.29687500000001
1572379266.87,2.359375,-0.25,76.296875,2.359375000000001,-0.25000000000000006,76.29687500000001
1572379266.89,2.359375,-0.25,76.296875,2.359375000000001,-0.25000000000000006,76.29687500000001
1572379266.95,2.359375,-0.25,76.453125,2.359375,-0.24999999999999994,76.453125
1572379266.95,2.359375,-0.25,76.296875,2.359375000000001,-0.25000000000000006,76.29687500000001
1572379266.95,2.359375,-0.25,76.453125,2.359375,-0.24999999999999994,76.453125
1572379266.97,2.359375,-0.25,76.453125,2.359375,-0.24999999999999994,76.453125
1572379267.0,2.359375,-0.25,76.453125,2.359375,-0.24999999999999994,76.453125
1572379267.01,2.375,-0.25,76.5625,2.3750000000000004,-0.2500000000000001,76.5625
1572379267.03,2.375,-0.25,76.5625,2.3750000000000004,-0.2500000000000001,76.5625
1572379267.05,2.375,-0.25,76.5625,2.3750000000000004,-0.2500000000000001,76.5625
1572379267.07,2.375,-0.25,76.5625,2.3750000000000004,-0.2500000000000001,76.5625
1572379267.09,2.375,-0.25,76.5625,2.3750000000000004,-0.2500000000000001,76.5625
1572379267.11,2.375,-0.25,76.65625,2.375000000000001,-0.25000000000000017,76.65625
1572379267.13,2.375,-0.25,76.65625,2.375000000000001,-0.25000000000000017,76.65625
1572379267.15,2.375,-0.25,76.65625,2.375000000000001,-0.25000000000000017,76.65625
1572379267.21,2.359375,-0.265625,76.734375,2.3593750000000004,-0.26562499999999983,76.73437500000001
1572379267.21,2.375,-0.25,76.65625,2.375000000000001,-0.25000000000000017,76.65625
1572379267.21,2.359375,-0.28125,76.75,2.3593750000000004,-0.2812500000000002,76.75000000000001
1572379267.26,2.359375,-0.28125,76.75,2.3593750000000004,-0.2812500000000002,76.75000000000001
1572379267.26,2.359375,-0.28125,76.78125,2.3593749999999996,-0.2812500000000002,76.78125000000001
1572379267.27,2.359375,-0.28125,76.78125,2.3593749999999996,-0.2812500000000002,76.78125000000001
1572379267.29,2.359375,-0.28125,76.78125,2.3593749999999996,-0.2812500000000002,76.78125000000001
1572379267.31,2.359375,-0.296875,76.796875,2.3593750000000004,-0.29687500000000067,76.79687500000001
1572379267.33,2.359375,-0.296875,76.796875,2.3593750000000004,-0.29687500000000067,76.79687500000001
1572379267.35,2.359375,-0.296875,76.8125,2.359375000000001,-0.29687500000000044,76.8125
1572379267.37,2.359375,-0.296875,76.8125,2.359375000000001,-0.29687500000000044,76.8125
1572379267.39,2.359375,-0.296875,76.8125,2.359375000000001,-0.29687500000000044,76.8125
